genre,gross
Romance,71347010.0
Comedy,70836296.0
Drama,70836296.0
Fantasy,70836296.0
Romance,70836296.0
Drama,70405498.0
History,70405498.0
Thriller,70405498.0
Comedy,70163652.0
Crime,70163652.0
Adventure,66808615.0
Comedy,66808615.0
Crime,66808615.0
Romance,66808615.0
Biography,115603980.0
Drama,115603980.0
Sport,115603980.0
War,115603980.0
Comedy,64149837.0
Drama,64149837.0
Family,64149837.0
Fantasy,64149837.0
Romance,64149837.0
Comedy,83906114.0
Romance,83906114.0
Horror,66466372.0
Drama,72306065.0
History,72306065.0
Thriller,72306065.0
Action,59068786.0
Drama,59068786.0
Thriller,59068786.0
War,59068786.0
Comedy,57887882.0
Drama,57887882.0
Romance,57887882.0
Action,53955614.0
Adventure,53955614.0
Comedy,53955614.0
Family,53955614.0
Sci-Fi,53955614.0
Action,54967359.0
Horror,54967359.0
Action,54228104.0
Adventure,54228104.0
Drama,54228104.0
Romance,54228104.0
Thriller,54228104.0
Crime,57981889.0
Drama,57981889.0
Thriller,57981889.0
Action,61094903.0
Mystery,61094903.0
Thriller,61094903.0
Drama,53082743.0
Mystery,53082743.0
Sci-Fi,53082743.0
Thriller,53082743.0
Comedy,54414716.0
Crime,54414716.0
Adventure,57011847.0
Animation,57011847.0
Comedy,57011847.0
Family,57011847.0
Sci-Fi,57011847.0
Action,50859889.0
Adventure,50859889.0
Drama,50859889.0
Thriller,50859889.0
Action,51185897.0
Adventure,51185897.0
Thriller,51185897.0
Action,52000688.0
Adventure,52000688.0
Sci-Fi,52000688.0
Thriller,52000688.0
Comedy,49851591.0
Crime,49851591.0
Romance,49851591.0
Mystery,47781388.0
Thriller,47781388.0
Drama,52320979.0
Fantasy,52320979.0
Romance,52320979.0
Horror,47806295.0
Mystery,47806295.0
Thriller,47806295.0
Comedy,51853450.0
Drama,51853450.0
Family,51853450.0
Fantasy,51853450.0
Comedy,46012734.0
Romance,46012734.0
Biography,47034272.0
Drama,47034272.0
Music,47034272.0
Musical,47034272.0
Crime,45856732.0
Drama,45856732.0
Thriller,45856732.0
Horror,59588068.0
Mystery,59588068.0
Thriller,59588068.0
Drama,44175394.0
History,44175394.0
Adventure,45500797.0
Drama,45500797.0
Romance,45500797.0
Action,41797066.0
Horror,41797066.0
Sci-Fi,41797066.0
Thriller,41797066.0
Comedy,38087756.0
Family,38087756.0
Drama,37752931.0
Romance,37752931.0
Adventure,37371385.0
Comedy,37371385.0
Sci-Fi,37371385.0
Comedy,37101011.0
Drama,37101011.0
Horror,38176892.0
Mystery,38176892.0
Mystery,36283504.0
Thriller,36283504.0
Biography,35183792.0
Drama,35183792.0
Music,35183792.0
Musical,35183792.0
Comedy,38543473.0
Comedy,36037909.0
Drama,36037909.0
Horror,42575718.0
Comedy,33864342.0
Crime,33864342.0
Romance,33864342.0
Drama,33508922.0
Comedy,42071069.0
Drama,42071069.0
Romance,42071069.0
Sport,42071069.0
Comedy,32853640.0
Drama,32853640.0
Comedy,42615685.0
Western,42615685.0
Action,32055248.0
Adventure,32055248.0
Crime,32055248.0
Fantasy,32055248.0
Mystery,32055248.0
Thriller,32055248.0
Adventure,31836745.0
Drama,31836745.0
Mystery,31836745.0
Comedy,30993544.0
Drama,30993544.0
Romance,30993544.0
Biography,30981850.0
Crime,30981850.0
Drama,30981850.0
Music,30981850.0
Action,30199105.0
Adventure,30199105.0
Crime,30199105.0
Thriller,30199105.0
Drama,29077547.0
Musical,29077547.0
Romance,29077547.0
Crime,29374178.0
Drama,29374178.0
Horror,29374178.0
Thriller,29374178.0
Comedy,28535768.0
Horror,27663982.0
Sci-Fi,27663982.0
Thriller,27663982.0
Action,27053815.0
Adventure,27053815.0
Romance,27053815.0
Biography,26814957.0
Drama,26814957.0
History,26814957.0
Romance,26814957.0
Drama,25178165.0
Romance,25178165.0
Horror,25117498.0
Thriller,25117498.0
Crime,32645.0
Drama,32645.0
Romance,32645.0
Thriller,32645.0
Comedy,24332324.0
Drama,24332324.0
Action,36665854.0
Crime,36665854.0
Drama,36665854.0
Thriller,36665854.0
Adventure,22717758.0
Animation,22717758.0
Comedy,22717758.0
Drama,22717758.0
Family,22717758.0
Fantasy,22717758.0
Musical,22717758.0
Crime,22433915.0
Drama,22433915.0
Mystery,22433915.0
Thriller,22433915.0
Drama,22326247.0
Romance,22326247.0
Action,21176322.0
Comedy,21176322.0
Crime,21176322.0
Drama,20300000.0
Thriller,20300000.0
Drama,20302961.0
Biography,15962471.0
Drama,15962471.0
History,15962471.0
Romance,15962471.0
Action,14942422.0
Crime,14942422.0
Thriller,14942422.0
Action,14967182.0
Crime,14967182.0
Drama,14967182.0
Thriller,14967182.0
Drama,18996755.0
Thriller,18996755.0
Action,14375181.0
Adventure,14375181.0
Comedy,14375181.0
Music,14375181.0
Thriller,14375181.0
Adventure,20999103.0
Animation,20999103.0
Comedy,20999103.0
Crime,20999103.0
Family,20999103.0
Comedy,14448589.0
Romance,14448589.0
Comedy,14358033.0
Romance,14358033.0
Sci-Fi,14358033.0
Thriller,14358033.0
Comedy,33201661.0
Romance,33201661.0
Comedy,14018364.0
Crime,14018364.0
Family,14018364.0
Romance,14018364.0
Comedy,13395939.0
Drama,13395939.0
Romance,13395939.0
Biography,20113965.0
Drama,20113965.0
Romance,20113965.0
Drama,13376506.0
Crime,13208023.0
Horror,13208023.0
Thriller,13208023.0
Action,13838130.0
Adventure,13838130.0
Fantasy,13838130.0
Thriller,13838130.0
Drama,5773519.0
Horror,5773519.0
Sci-Fi,5773519.0
Thriller,5773519.0
Comedy,9652000.0
Action,7000000.0
Adventure,7000000.0
Drama,7000000.0
Thriller,7000000.0
Action,10431220.0
Sci-Fi,10431220.0
Action,10326062.0
Horror,10326062.0
Mystery,10326062.0
Sci-Fi,10326062.0
Thriller,10326062.0
Drama,6114237.0
Mystery,6114237.0
Sci-Fi,6114237.0
Thriller,6114237.0
Action,4835968.0
Adventure,4835968.0
Thriller,4835968.0
Comedy,4777007.0
Fantasy,4777007.0
Sci-Fi,4777007.0
Adventure,3675072.0
Sci-Fi,3675072.0
Thriller,3675072.0
Comedy,18438149.0
Drama,18438149.0
Adventure,511920.0
Animation,511920.0
Comedy,511920.0
Fantasy,511920.0
Romance,511920.0
Action,10640645.0
Crime,10640645.0
Drama,10640645.0
Mystery,10640645.0
Thriller,10640645.0
Action,652526.0
Adventure,652526.0
Family,652526.0
Thriller,652526.0
Drama,80050171.0
Mystery,80050171.0
Thriller,80050171.0
Comedy,7564000.0
Crime,7564000.0
Drama,7564000.0
Thriller,7564000.0
Adventure,876671.0
Comedy,876671.0
Drama,876671.0
Romance,876671.0
Thriller,876671.0
War,876671.0
Comedy,2869369.0
Fantasy,2869369.0
Action,128978.0
Drama,128978.0
History,128978.0
Romance,128978.0
War,128978.0
Drama,77231.0
History,77231.0
War,77231.0
Action,4563029.0
Drama,4563029.0
Sci-Fi,4563029.0
Thriller,4563029.0
Action,50693162.0
Drama,50693162.0
Fantasy,50693162.0
Drama,63411478.0
Fantasy,63411478.0
Romance,63411478.0
Sci-Fi,63411478.0
Action,144512310.0
Crime,144512310.0
Thriller,144512310.0
Animation,35287788.0
Comedy,35287788.0
Family,35287788.0
Horror,35287788.0
Sci-Fi,35287788.0
Action,25335935.0
Adventure,25335935.0
Sci-Fi,25335935.0
Thriller,25335935.0
Biography,5881504.0
Drama,5881504.0
Romance,5881504.0
Sport,5881504.0
Action,60000000.0
Comedy,60000000.0
Sci-Fi,60000000.0
Comedy,29802761.0
Sport,29802761.0
Action,626809.0
Adventure,626809.0
Drama,626809.0
History,626809.0
War,626809.0
Comedy,127214072.0
Romance,127214072.0
Comedy,88915214.0
Romance,88915214.0
Comedy,30400000.0
Action,85570368.0
Adventure,85570368.0
Comedy,85570368.0
Family,85570368.0
Sci-Fi,85570368.0
Action,75668868.0
Adventure,75668868.0
Mystery,75668868.0
Sci-Fi,75668868.0
Thriller,75668868.0
Action,6594136.0
Biography,6594136.0
Drama,6594136.0
Drama,58700247.0
Romance,58700247.0
Biography,50668906.0
Drama,50668906.0
Sport,50668906.0
Crime,39177215.0
Drama,39177215.0
Thriller,39177215.0
Comedy,40334024.0
Crime,40334024.0
Romance,40334024.0
Action,71038190.0
Comedy,71038190.0
Crime,71038190.0
Drama,24044532.0
Romance,24044532.0
Comedy,22770864.0
Drama,22770864.0
Mystery,18653746.0
Thriller,18653746.0
Crime,17305211.0
Drama,17305211.0
Mystery,17305211.0
Thriller,17305211.0
Drama,16991902.0
Music,16991902.0
Drama,47536959.0
Adventure,10300000.0
Drama,10300000.0
Horror,13782838.0
Mystery,13782838.0
Sci-Fi,13782838.0
Action,41997790.0
Sci-Fi,41997790.0
Thriller,41997790.0
Crime,6482195.0
Mystery,6482195.0
Thriller,6482195.0
Action,623374.0
Adventure,623374.0
Drama,623374.0
Thriller,623374.0
Western,623374.0
Adventure,7871693.0
Family,7871693.0
Fantasy,7871693.0
Sci-Fi,7871693.0
Drama,16377274.0
Biography,9589875.0
Drama,9589875.0
Sport,9589875.0
Action,34912982.0
Adventure,34912982.0
Sci-Fi,34912982.0
Thriller,34912982.0
Drama,109712885.0
Sport,109712885.0
Crime,92173235.0
Drama,92173235.0
Thriller,92173235.0
Comedy,41102171.0
Drama,41102171.0
Romance,41102171.0
Comedy,60338891.0
Drama,60338891.0
Adventure,48006503.0
Comedy,48006503.0
Family,48006503.0
Fantasy,48006503.0
Action,26903709.0
Biography,26903709.0
Drama,26903709.0
Sport,26903709.0
Drama,22450975.0
Action,44867349.0
Comedy,44867349.0
Crime,44867349.0
Comedy,46813366.0
Romance,46813366.0
Drama,72279690.0
Family,72279690.0
Drama,191449475.0
Fantasy,191449475.0
Romance,191449475.0
Crime,71026631.0
Drama,71026631.0
Thriller,71026631.0
Action,68208190.0
Comedy,68208190.0
Crime,68208190.0
Thriller,68208190.0
Comedy,150368971.0
Crime,150368971.0
Action,50129186.0
Crime,50129186.0
Drama,50129186.0
Mystery,50129186.0
Thriller,50129186.0
Action,55500000.0
Adventure,55500000.0
Thriller,55500000.0
Comedy,50213619.0
Sci-Fi,50213619.0
Drama,42019483.0
Family,42019483.0
Action,23360779.0
Adventure,23360779.0
Crime,23360779.0
Drama,23360779.0
Family,23360779.0
Fantasy,23360779.0
Romance,23360779.0
Thriller,23360779.0
Action,26183197.0
Crime,26183197.0
Drama,26183197.0
Thriller,26183197.0
Comedy,20991497.0
Drama,20991497.0
Romance,20991497.0
Drama,13052741.0
History,13052741.0
Drama,14378353.0
Mystery,14378353.0
Romance,14378353.0
Thriller,14378353.0
Drama,33037754.0
Horror,33037754.0
Mystery,33037754.0
Thriller,33037754.0
Drama,12339633.0
Sci-Fi,12339633.0
Thriller,12339633.0
Biography,2954405.0
Comedy,2954405.0
Romance,2954405.0
Adventure,30105968.0
Animation,30105968.0
Comedy,30105968.0
Family,30105968.0
Sci-Fi,30105968.0
Comedy,37788228.0
Comedy,277313371.0
Action,2126511.0
Biography,2126511.0
Drama,2126511.0
History,2126511.0
Action,205399422.0
Adventure,205399422.0
Comedy,205399422.0
Crime,205399422.0
Action,251188924.0
Adventure,251188924.0
Biography,1068392.0
Drama,1068392.0
War,1068392.0
Action,144731527.0
Crime,144731527.0
Thriller,144731527.0
Biography,255950375.0
Drama,255950375.0
Sport,255950375.0
Action,112692062.0
Adventure,112692062.0
Comedy,112692062.0
Family,112692062.0
Sci-Fi,112692062.0
Comedy,117528646.0
Crime,117528646.0
Adventure,171031347.0
Drama,171031347.0
Western,171031347.0
Comedy,124732962.0
Drama,124732962.0
Romance,124732962.0
Adventure,82300000.0
Mystery,82300000.0
Sci-Fi,82300000.0
Comedy,134455175.0
Crime,134455175.0
Crime,79100000.0
Thriller,79100000.0
Crime,81159365.0
Drama,81159365.0
Thriller,81159365.0
Comedy,110008260.0
Romance,110008260.0
Comedy,67962333.0
Romance,67962333.0
Drama,78651430.0
Romance,78651430.0
War,78651430.0
Crime,64604977.0
Drama,64604977.0
Mystery,64604977.0
Thriller,64604977.0
Adventure,63939454.0
Comedy,63939454.0
Family,63939454.0
Sci-Fi,63939454.0
Comedy,63826569.0
Action,60054449.0
Horror,60054449.0
Sci-Fi,60054449.0
Thriller,60054449.0
Horror,26505000.0
Horror,61280963.0
Sci-Fi,61280963.0
Thriller,61280963.0
Action,56876365.0
Adventure,56876365.0
Biography,59699513.0
Drama,59699513.0
Family,59699513.0
History,59699513.0
Sport,59699513.0
Action,54132596.0
Adventure,54132596.0
Animation,54132596.0
Comedy,54132596.0
Family,54132596.0
Fantasy,54132596.0
Sci-Fi,54132596.0
Biography,52277485.0
Drama,52277485.0
Sport,52277485.0
Comedy,55802754.0
Romance,55802754.0
Comedy,55291815.0
Biography,83299761.0
Comedy,83299761.0
Drama,83299761.0
History,83299761.0
Music,83299761.0
Biography,48169908.0
Drama,48169908.0
History,48169908.0
Romance,48169908.0
Comedy,67523385.0
Comedy,49474048.0
Family,49474048.0
Action,45802315.0
Adventure,45802315.0
Fantasy,45802315.0
Sci-Fi,45802315.0
Thriller,45802315.0
Comedy,43792641.0
Romance,43792641.0
Comedy,57651794.0
Romance,57651794.0
Sport,57651794.0
Comedy,43894863.0
Romance,43894863.0
Biography,41954997.0
Crime,41954997.0
Drama,41954997.0
Action,39532308.0
Horror,39532308.0
Sci-Fi,39532308.0
Fantasy,76600000.0
Horror,76600000.0
Comedy,39692139.0
Crime,39692139.0
Thriller,39692139.0
Action,40687294.0
Crime,40687294.0
Drama,40687294.0
Mystery,40687294.0
Thriller,40687294.0
Action,37553932.0
Sci-Fi,37553932.0
Thriller,37553932.0
Comedy,37481242.0
Romance,37481242.0
Comedy,39026186.0
Drama,39026186.0
Romance,39026186.0
Adventure,33422806.0
Comedy,33422806.0
Fantasy,33422806.0
Action,33423521.0
Adventure,33423521.0
Comedy,33423521.0
Thriller,33423521.0
Biography,32519322.0
Drama,32519322.0
War,32519322.0
Horror,31598308.0
Mystery,31598308.0
Thriller,31598308.0
Drama,37617947.0
Family,37617947.0
Fantasy,37617947.0
Horror,32048809.0
Drama,33987757.0
Romance,33987757.0
Biography,37304950.0
Crime,37304950.0
Drama,37304950.0
Horror,30691439.0
Mystery,30691439.0
Drama,30307804.0
Fantasy,30307804.0
Horror,30307804.0
Action,30669413.0
Horror,30669413.0
Sci-Fi,30669413.0
Crime,28687835.0
Drama,28687835.0
Thriller,28687835.0
Comedy,26494611.0
Drama,26494611.0
Romance,26494611.0
Sci-Fi,26494611.0
Comedy,25266129.0
Drama,25266129.0
Romance,25266129.0
Action,25863915.0
Crime,25863915.0
Mystery,25863915.0
Thriller,25863915.0
Crime,25078937.0
Drama,25078937.0
Mystery,25078937.0
Thriller,25078937.0
Comedy,28995450.0
Family,28995450.0
Fantasy,28995450.0
Biography,24276500.0
Crime,24276500.0
Drama,24276500.0
Drama,20981633.0
Mystery,20981633.0
Sci-Fi,20981633.0
Thriller,20981633.0
Comedy,22913677.0
Family,22913677.0
Fantasy,22913677.0
Romance,22913677.0
Biography,34531832.0
Drama,34531832.0
Sport,34531832.0
Action,28064226.0
Mystery,28064226.0
Thriller,28064226.0
Adventure,19447478.0
Animation,19447478.0
Comedy,19447478.0
Family,19447478.0
War,19447478.0
Comedy,19389454.0
Drama,19389454.0
Action,25871834.0
Comedy,25871834.0
Sci-Fi,25871834.0
Thriller,25871834.0
Crime,19692608.0
Drama,19692608.0
Thriller,19692608.0
Comedy,19294901.0
Horror,19294901.0
Action,20275446.0
Crime,20275446.0
Thriller,20275446.0
Action,34507079.0
Comedy,34507079.0
Crime,34507079.0
Adventure,18306166.0
Drama,18306166.0
Romance,18306166.0
War,18306166.0
Action,17609982.0
Crime,17609982.0
Romance,17609982.0
Thriller,17609982.0
Comedy,16831505.0
Romance,16831505.0
Sport,16831505.0
Comedy,17596256.0
Family,17596256.0
Drama,14998070.0
Thriller,14998070.0
War,14998070.0
Action,14587732.0
Drama,14587732.0
Thriller,14587732.0
War,14587732.0
Comedy,18317151.0
Music,18317151.0
Drama,11405825.0
Action,13264986.0
Western,13264986.0
Biography,10991381.0
Drama,10991381.0
History,10991381.0
Romance,10991381.0
Action,10268846.0
Crime,10268846.0
Mystery,10268846.0
Thriller,10268846.0
Drama,13303319.0
Fantasy,13303319.0
Action,10076136.0
Comedy,10076136.0
Thriller,10076136.0
Action,10499968.0
Crime,10499968.0
Drama,10499968.0
Thriller,10499968.0
Action,7659747.0
Mystery,7659747.0
Thriller,7659747.0
Action,7948159.0
Crime,7948159.0
Drama,7948159.0
Thriller,7948159.0
Action,11631245.0
Adventure,11631245.0
Family,11631245.0
Sci-Fi,11631245.0
Adventure,10137502.0
Biography,10137502.0
Drama,10137502.0
Thriller,10137502.0
Action,6448817.0
Adventure,6448817.0
Fantasy,6448817.0
Comedy,7458269.0
Drama,7458269.0
Romance,7458269.0
Drama,4651977.0
Crime,4496583.0
Drama,4496583.0
Action,2221994.0
Drama,2221994.0
Sci-Fi,2221994.0
Thriller,2221994.0
Crime,6592103.0
Drama,6592103.0
Mystery,6592103.0
Thriller,6592103.0
Drama,630779.0
Romance,630779.0
War,630779.0
Western,630779.0
Action,102413606.0
Mystery,102413606.0
Sci-Fi,102413606.0
Thriller,102413606.0
Comedy,10214013.0
Drama,32000000.0
Romance,32000000.0
Drama,10139254.0
Sci-Fi,10139254.0
Action,11227940.0
Adventure,11227940.0
Comedy,11227940.0
Drama,11227940.0
Thriller,11227940.0
Action,183125.0
Crime,183125.0
Drama,183125.0
Thriller,183125.0
Adventure,15081783.0
Animation,15081783.0
Family,15081783.0
Fantasy,15081783.0
Drama,37432299.0
Romance,37432299.0
Drama,10654581.0
Sci-Fi,10654581.0
Thriller,10654581.0
Adventure,6543194.0
Drama,6543194.0
Romance,6543194.0
Comedy,13101142.0
Romance,13101142.0
Sport,13101142.0
Biography,8324748.0
Drama,8324748.0
History,8324748.0
Drama,141340178.0
Thriller,141340178.0
Action,51758599.0
Comedy,51758599.0
Crime,51758599.0
Drama,51758599.0
Thriller,51758599.0
Action,117559438.0
Comedy,117559438.0
Crime,117559438.0
Action,21426805.0
Adventure,21426805.0
Horror,21426805.0
Sci-Fi,21426805.0
Thriller,21426805.0
Drama,35057332.0
Music,35057332.0
Romance,35057332.0
Action,34014398.0
Adventure,34014398.0
Crime,34014398.0
Drama,34014398.0
Thriller,34014398.0
Crime,28927720.0
Horror,28927720.0
Mystery,28927720.0
Thriller,28927720.0
Action,33682273.0
Crime,33682273.0
Drama,33682273.0
Thriller,33682273.0
Drama,4280577.0
Romance,4280577.0
Sport,4280577.0
Action,17120019.0
Crime,17120019.0
Thriller,17120019.0
Comedy,8406264.0
Drama,8406264.0
Romance,8406264.0
Action,309125409.0
Adventure,309125409.0
Fantasy,309125409.0
Sci-Fi,309125409.0
Action,10955425.0
Sci-Fi,10955425.0
Thriller,10955425.0
Drama,34180954.0
Romance,34180954.0
Comedy,173381405.0
Family,173381405.0
Fantasy,173381405.0
Romance,173381405.0
Drama,104632573.0
Fantasy,104632573.0
Romance,104632573.0
Sci-Fi,104632573.0
Adventure,81150692.0
Comedy,81150692.0
Family,81150692.0
Sport,81150692.0
Comedy,60328558.0
Drama,60328558.0
Fantasy,60328558.0
Comedy,80197993.0
Family,80197993.0
Sport,80197993.0
Comedy,169076745.0
Romance,169076745.0
Comedy,101470202.0
Fantasy,101470202.0
Horror,50041732.0
Biography,48814909.0
Drama,48814909.0
Action,57744720.0
Crime,57744720.0
Thriller,57744720.0
Comedy,21784432.0
Action,37911876.0
Comedy,37911876.0
Crime,37911876.0
Mystery,54696902.0
Sci-Fi,54696902.0
Thriller,54696902.0
Adventure,36733909.0
Biography,36733909.0
Drama,36733909.0
Thriller,36733909.0
Mystery,35063732.0
Thriller,35063732.0
Action,99462.0
Adventure,99462.0
Drama,99462.0
Family,99462.0
Drama,32701088.0
Family,32701088.0
Sport,32701088.0
Crime,31493782.0
Drama,31493782.0
Thriller,31493782.0
Action,43095600.0
Crime,43095600.0
Thriller,43095600.0
Action,18636537.0
Thriller,18636537.0
Western,18636537.0
Comedy,17848322.0
Romance,17848322.0
Drama,16640210.0
Thriller,16640210.0
Action,13763130.0
Crime,13763130.0
Sci-Fi,13763130.0
Thriller,13763130.0
Action,10956379.0
Drama,10956379.0
Fantasy,10956379.0
Horror,10956379.0
Thriller,10956379.0
Comedy,4357000.0
Family,4357000.0
Fantasy,4357000.0
Comedy,22525921.0
Animation,3562749.0
Comedy,3562749.0
Family,3562749.0
Fantasy,3562749.0
Musical,3562749.0
Drama,2899970.0
Drama,1304837.0
Mystery,1304837.0
Thriller,1304837.0
Drama,78800000.0
War,78800000.0
Comedy,17797316.0
Romance,17797316.0
Drama,82528097.0
Music,82528097.0
Action,14268533.0
Crime,14268533.0
Drama,14268533.0
Mystery,14268533.0
Sci-Fi,14268533.0
Thriller,14268533.0
Biography,87100000.0
Drama,87100000.0
Romance,87100000.0
Drama,93749203.0
Thriller,93749203.0
Action,62700000.0
Adventure,62700000.0
Sci-Fi,62700000.0
Thriller,62700000.0
Adventure,59073773.0
Comedy,59073773.0
Crime,59073773.0
Drama,59073773.0
Drama,24185781.0
Mystery,24185781.0
Comedy,53133888.0
Fantasy,53133888.0
Horror,53133888.0
Thriller,53133888.0
Crime,44983704.0
Drama,44983704.0
Mystery,44983704.0
Sci-Fi,44983704.0
Thriller,44983704.0
Action,118099659.0
Comedy,118099659.0
Fantasy,118099659.0
Sci-Fi,118099659.0
Adventure,58879132.0
Comedy,58879132.0
Comedy,72077000.0
Crime,72077000.0
Thriller,72077000.0
Comedy,170684505.0
Crime,170684505.0
Musical,170684505.0
Comedy,163479795.0
Drama,163479795.0
Comedy,145096820.0
Adventure,191796233.0
Animation,191796233.0
Comedy,191796233.0
Family,191796233.0
Fantasy,191796233.0
Action,121248145.0
Adventure,121248145.0
Crime,121248145.0
Thriller,121248145.0
Drama,125014030.0
Romance,125014030.0
Drama,11854694.0
Biography,115648585.0
Drama,115648585.0
Sport,115648585.0
Action,122012643.0
Adventure,122012643.0
Thriller,122012643.0
Biography,116631310.0
Drama,116631310.0
Comedy,114324072.0
Sport,114324072.0
Comedy,113502246.0
Fantasy,113502246.0
Adventure,108360000.0
Comedy,108360000.0
Comedy,108244774.0
Family,108244774.0
Romance,108244774.0
Comedy,105444419.0
Crime,100125340.0
Drama,100125340.0
Mystery,100125340.0
Thriller,100125340.0
Action,115646235.0
Sci-Fi,115646235.0
Thriller,115646235.0
Adventure,85416609.0
Animation,85416609.0
Comedy,85416609.0
Family,85416609.0
